latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
20.9785,81.8447,315.8,1.5,1.2,2024-12-15,0901,Aqua,MODIS,41,61.03,301,12.5,D,2
21.0234,82.1275,312,1.6,1.2,2024-12-15,0901,Aqua,MODIS,50,61.03,301.3,10.5,D,0
21.0216,82.113,314.6,1.5,1.2,2024-12-15,0901,Aqua,MODIS,67,61.03,301.4,14.5,D,0
20.9925,81.8712,318.4,1.5,1.2,2024-12-15,0901,Aqua,MODIS,59,61.03,301.4,16.3,D,0
20.9908,81.8572,340.5,1.5,1.2,2024-12-15,0901,Aqua,MODIS,91,61.03,302.3,67.1,D,0
21.2556,83.9341,313.7,2.1,1.4,2024-12-15,0901,Aqua,MODIS,51,61.03,298.5,25.7,D,0
21.0488,82.0653,313.7,1.5,1.2,2024-12-15,0901,Aqua,MODIS,65,61.03,300.4,11.2,D,0
21.047,82.0509,325.7,1.5,1.2,2024-12-15,0901,Aqua,MODIS,81,61.03,300.4,32.4,D,0
21.0365,81.9653,315.1,1.5,1.2,2024-12-15,0901,Aqua,MODIS,68,61.03,299.8,14.6,D,0
20.9563,81.2413,319,1.4,1.2,2024-12-15,0901,Aqua,MODIS,73,61.03,301.4,16.3,D,0
20.1336,75.461,315,1.1,1.1,2024-12-15,0901,Aqua,MODIS,60,61.03,302.1,8.4,D,0
21.2584,83.9265,327.6,2.1,1.4,2024-12-15,0901,Aqua,MODIS,78,61.03,299.1,64.6,D,0
21.2563,83.9068,309.7,2.1,1.4,2024-12-15,0901,Aqua,MODIS,45,61.03,299.1,13.9,D,0
20.9566,81.2474,314.1,1.4,1.2,2024-12-15,0901,Aqua,MODIS,57,61.03,301,9.7,D,0
20.9551,81.2347,311.6,1.4,1.2,2024-12-15,0901,Aqua,MODIS,31,61.03,301.1,6.7,D,0
20.9407,81.0333,311.1,1.3,1.1,2024-12-15,0901,Aqua,MODIS,56,61.03,299.9,7.3,D,0
21.1017,82.29,313.4,1.6,1.2,2024-12-15,0901,Aqua,MODIS,60,61.03,300.2,13.8,D,0
21.076,82.0695,312.3,1.5,1.2,2024-12-15,0901,Aqua,MODIS,57,61.03,300.3,9,D,0
21.0816,82.0249,316.2,1.5,1.2,2024-12-15,0901,Aqua,MODIS,69,61.03,300.4,15,D,0
19.8876,73.7599,323.5,1.4,1.2,2024-12-15,0901,Aqua,MODIS,76,61.03,304.1,24.4,D,0
19.8854,73.7468,314.5,1.4,1.2,2024-12-15,0901,Aqua,MODIS,41,61.03,301.9,9.8,D,0
21.1346,82.2857,318.6,1.6,1.2,2024-12-15,0901,Aqua,MODIS,73,61.03,301.2,20.5,D,0
21.1328,82.2706,314.5,1.6,1.2,2024-12-15,0901,Aqua,MODIS,62,61.03,300.2,13.8,D,0
21.1066,82.0507,325.9,1.5,1.2,2024-12-15,0901,Aqua,MODIS,81,61.03,302.1,31.8,D,0
21.1438,82.2692,318.1,1.6,1.2,2024-12-15,0901,Aqua,MODIS,70,61.03,300.4,19.4,D,0
21.1191,82.0636,310.9,1.5,1.2,2024-12-15,0901,Aqua,MODIS,57,61.03,300.3,7.5,D,0
21.1173,82.0492,317.3,1.5,1.2,2024-12-15,0901,Aqua,MODIS,71,61.03,301.2,17.6,D,0
21.0751,81.6162,312,1.4,1.2,2024-12-15,0901,Aqua,MODIS,43,61.03,301,7.7,D,0
21.0734,81.6028,312.5,1.4,1.2,2024-12-15,0901,Aqua,MODIS,48,61.03,301.6,8.2,D,0
21.0758,81.4538,313,1.4,1.2,2024-12-15,0901,Aqua,MODIS,62,61.03,301.1,8.5,D,0
21.1737,82.0359,312.8,1.5,1.2,2024-12-15,0901,Aqua,MODIS,63,61.03,300.5,12.5,D,0
21.1123,81.5237,317.2,1.4,1.2,2024-12-15,0901,Aqua,MODIS,70,61.03,301.1,15.5,D,0
21.0664,81.1491,314.5,1.3,1.1,2024-12-15,0901,Aqua,MODIS,65,61.03,301.7,10.2,D,0
21.0649,81.1365,316.2,1.3,1.1,2024-12-15,0901,Aqua,MODIS,68,61.03,300.8,12.7,D,0
21.0828,81.1981,314.1,1.3,1.2,2024-12-15,0901,Aqua,MODIS,64,61.03,300.7,10.7,D,0
21.278,82.7358,317.8,1.7,1.3,2024-12-15,0901,Aqua,MODIS,72,61.03,300.9,23,D,0
21.2095,82.0605,311.8,1.5,1.2,2024-12-15,0901,Aqua,MODIS,44,61.03,300.1,9.6,D,0
21.222,82.0735,317.2,1.5,1.2,2024-12-15,0901,Aqua,MODIS,71,61.03,301.5,17.8,D,0
21.2203,82.059,344.1,1.5,1.2,2024-12-15,0901,Aqua,MODIS,93,61.03,301.6,85.7,D,0
21.4329,83.733,309.8,2.1,1.4,2024-12-15,0901,Aqua,MODIS,60,61.03,298.3,15,D,0
21.3356,82.1558,327.2,1.6,1.2,2024-12-15,0901,Aqua,MODIS,82,61.03,301.8,35.4,D,0
21.3338,82.141,325.6,1.6,1.2,2024-12-15,0901,Aqua,MODIS,80,61.03,302,31.2,D,0
21.3446,82.1395,319.4,1.6,1.2,2024-12-15,0901,Aqua,MODIS,74,61.03,301.9,19.3,D,0
21.337,82.1497,325,1.6,1.2,2024-12-15,0901,Aqua,MODIS,80,61.03,301.5,31,D,0
21.3353,82.1349,320.4,1.6,1.2,2024-12-15,0901,Aqua,MODIS,75,61.03,302,20.8,D,0
21.3462,82.1335,316,1.6,1.2,2024-12-15,0901,Aqua,MODIS,46,61.03,301.5,13.4,D,0
21.4681,82.7979,312.2,1.8,1.3,2024-12-15,0901,Aqua,MODIS,63,61.03,299.9,17.2,D,0
17.664,79.6758,319.4,1,1,2024-12-15,0901,Aqua,MODIS,71,61.03,303.4,10.9,D,0
17.6754,79.4301,314.7,1,1,2024-12-15,0901,Aqua,MODIS,61,61.03,303.7,6.6,D,0
17.8958,79.8862,316.3,1.1,1,2024-12-15,0901,Aqua,MODIS,67,61.03,302.8,8.1,D,0
17.7174,77.3056,318.6,1,1,2024-12-15,0901,Aqua,MODIS,65,61.03,305.7,8.2,D,0
17.716,77.2962,319.5,1,1,2024-12-15,0901,Aqua,MODIS,67,61.03,305.2,9.2,D,0
17.8778,78.0704,315.8,1,1,2024-12-15,0901,Aqua,MODIS,51,61.03,304.4,5.4,D,0
17.4619,75.0783,321.9,1.3,1.1,2024-12-15,0901,Aqua,MODIS,71,61.03,308.5,14.8,D,0
17.9615,78.069,316.2,1,1,2024-12-15,0901,Aqua,MODIS,63,61.03,304,6.4,D,0
18.2726,79.9459,316.9,1.1,1,2024-12-15,0901,Aqua,MODIS,62,61.03,302.4,8.2,D,0
18.2713,79.936,315.5,1.1,1,2024-12-15,0901,Aqua,MODIS,28,61.03,304.3,7.1,D,0
18.2818,79.9446,315.8,1.1,1,2024-12-15,0901,Aqua,MODIS,45,61.03,302.6,6.8,D,0
18.2959,79.9119,313.8,1.1,1,2024-12-15,0901,Aqua,MODIS,40,61.03,302.4,5.8,D,0
18.3947,79.7634,313,1.1,1,2024-12-15,0901,Aqua,MODIS,61,61.03,302.1,5.9,D,0
18.349,79.3642,316.7,1,1,2024-12-15,0901,Aqua,MODIS,68,61.03,304.8,7.9,D,0
18.3477,79.3546,318.3,1,1,2024-12-15,0901,Aqua,MODIS,70,61.03,304.8,9.3,D,0
17.7567,74.9885,319.1,1.3,1.1,2024-12-15,0901,Aqua,MODIS,63,61.03,302.5,14.8,D,0
18.4259,79.2588,315.2,1,1,2024-12-15,0901,Aqua,MODIS,61,61.03,303.3,7.3,D,0
18.1278,76.8457,319.8,1,1,2024-12-15,0901,Aqua,MODIS,67,61.03,305.2,11.3,D,0
18.5415,79.4892,313.4,1,1,2024-12-15,0901,Aqua,MODIS,58,61.03,303.1,6,D,0
18.6253,79.5003,312,1.1,1,2024-12-15,0901,Aqua,MODIS,58,61.03,302,5.5,D,0
18.0218,75.353,324,1.2,1.1,2024-12-15,0901,Aqua,MODIS,75,61.03,306.3,18.5,D,0
18.3194,76.2334,326.8,1.1,1,2024-12-15,0901,Aqua,MODIS,78,61.03,306.6,18.8,D,0
18.9421,79.1902,315.5,1,1,2024-12-15,0901,Aqua,MODIS,56,61.03,303.4,7.1,D,0
18.9408,79.1806,315.4,1,1,2024-12-15,0901,Aqua,MODIS,66,61.03,304.1,7,D,0
19.4249,82.4537,313.3,1.6,1.2,2024-12-15,0901,Aqua,MODIS,66,61.03,302.3,11.9,D,0
18.1437,73.5375,320.1,1.6,1.2,2024-12-15,0901,Aqua,MODIS,70,61.03,309.6,19.3,D,0
18.5368,75.6118,321.4,1.2,1.1,2024-12-15,0901,Aqua,MODIS,67,61.03,309.2,12,D,0
18.9783,78.4658,312.9,1,1,2024-12-15,0901,Aqua,MODIS,54,61.03,302.7,4.8,D,0
18.4579,74.9386,316.2,1.3,1.1,2024-12-15,0901,Aqua,MODIS,60,61.03,305.8,9.6,D,0
18.2003,73.3223,337.5,1.6,1.3,2024-12-15,0901,Aqua,MODIS,88,61.03,306.9,63.8,D,0
18.2113,73.3202,318.7,1.6,1.3,2024-12-15,0901,Aqua,MODIS,67,61.03,306.8,16.8,D,0
18.2033,73.332,319.4,1.6,1.3,2024-12-15,0901,Aqua,MODIS,67,61.03,306.6,19,D,0
18.2006,73.3171,326.9,1.6,1.3,2024-12-15,0901,Aqua,MODIS,79,61.03,306.8,34.6,D,0
18.264,73.2895,318.8,1.6,1.3,2024-12-15,0901,Aqua,MODIS,68,61.03,307.1,17.3,D,0
19.5689,81.8153,311,1.4,1.2,2024-12-15,0901,Aqua,MODIS,62,61.03,300,10.5,D,0
19.1744,77.2223,323.6,1,1,2024-12-15,0901,Aqua,MODIS,75,61.03,306.1,14,D,0
19.3209,77.7734,319.8,1,1,2024-12-15,0901,Aqua,MODIS,70,61.03,304.4,10.8,D,0
19.2702,77.4301,315.4,1,1,2024-12-15,0901,Aqua,MODIS,60,61.03,305.2,6.4,D,0
18.71,73.7319,317.2,1.5,1.2,2024-12-15,0901,Aqua,MODIS,63,61.03,305.3,14.6,D,0
19.3151,77.1092,320.5,1,1,2024-12-15,0901,Aqua,MODIS,71,61.03,304.4,11.9,D,0
19.3137,77.0998,320.6,1,1,2024-12-15,0901,Aqua,MODIS,71,61.03,303.7,12.3,D,0
19.2217,76.3772,324.8,1.1,1,2024-12-15,0901,Aqua,MODIS,76,61.03,306.2,16.6,D,0
19.407,77.2898,318.4,1,1,2024-12-15,0901,Aqua,MODIS,68,61.03,305.1,9.3,D,0
19.3512,75.4986,317.2,1.2,1.1,2024-12-15,0901,Aqua,MODIS,63,61.03,305.4,9.7,D,0
20.2642,81.8255,311.4,1.4,1.2,2024-12-15,0901,Aqua,MODIS,48,61.03,301.3,8.1,D,0
19.4537,75.1673,332.4,1.2,1.1,2024-12-15,0901,Aqua,MODIS,84,61.03,304.4,32.9,D,0
20.4997,81.336,315.1,1.4,1.2,2024-12-15,0901,Aqua,MODIS,30,61.03,301.9,9.7,D,0
20.6434,82.0148,311.5,1.5,1.2,2024-12-15,0901,Aqua,MODIS,58,61.03,300.9,9.2,D,0
21.7483,82.948,311,1.8,1.3,2024-12-15,0902,Aqua,MODIS,47,61.03,300.2,10.9,D,0
25.1071,83.9668,307.5,2.4,1.5,2024-12-15,0902,Aqua,MODIS,55,61.03,296.7,14.3,D,0
25.1694,83.5437,307.2,2.3,1.5,2024-12-15,0902,Aqua,MODIS,54,61.03,295.5,13.2,D,0
25.2611,84.361,306.3,2.6,1.5,2024-12-15,0902,Aqua,MODIS,49,61.03,295.3,15.3,D,0
25.2448,84.1876,307,2.5,1.5,2024-12-15,0902,Aqua,MODIS,52,61.03,295.6,14.5,D,0
24.9693,81.532,307.6,1.6,1.2,2024-12-15,0902,Aqua,MODIS,38,61.03,297.2,7.9,D,0
25.1965,83.3026,308.9,2.2,1.4,2024-12-15,0902,Aqua,MODIS,59,61.03,296.5,13.4,D,0
25.3588,83.9968,307.4,2.4,1.5,2024-12-15,0902,Aqua,MODIS,54,61.03,295.3,14,D,0
21.2139,76.7716,315.1,1,1,2024-12-15,0902,Aqua,MODIS,59,61.03,302.7,8.9,D,0
21.9565,81.9616,311.9,1.6,1.2,2024-12-15,0902,Aqua,MODIS,54,61.03,301,9.1,D,0
22.0681,82.4442,313.5,1.7,1.3,2024-12-15,0902,Aqua,MODIS,66,61.03,300.8,14.8,D,0
22.1644,82.2031,311.6,1.6,1.3,2024-12-15,0902,Aqua,MODIS,44,61.03,300.9,8.6,D,0
22.1626,82.1877,315.2,1.6,1.3,2024-12-15,0902,Aqua,MODIS,63,61.03,300.9,14.1,D,0
22.166,82.1959,319.5,1.6,1.3,2024-12-15,0902,Aqua,MODIS,75,61.03,301.4,21.5,D,0
21.0757,74.3872,320.8,1.2,1.1,2024-12-15,0902,Aqua,MODIS,60,61.03,307.4,11.1,D,0
21.0796,74.3506,331,1.3,1.1,2024-12-15,0902,Aqua,MODIS,83,61.03,306.6,27.6,D,0
21.5833,82.9991,314.5,1.8,1.3,2024-12-15,0902,Aqua,MODIS,68,61.03,299.6,18.1,D,0
21.5814,82.9819,320.4,1.8,1.3,2024-12-15,0902,Aqua,MODIS,76,61.03,300,30.7,D,0
21.5987,82.9277,323.8,1.8,1.3,2024-12-15,0902,Aqua,MODIS,79,61.03,298.8,37.9,D,0
21.6223,83.0291,311,1.8,1.3,2024-12-15,0902,Aqua,MODIS,61,61.03,299.9,11.8,D,0
21.4686,81.7457,316.6,1.5,1.2,2024-12-15,0902,Aqua,MODIS,70,61.03,301.5,14.9,D,0
21.4725,81.7394,317.5,1.5,1.2,2024-12-15,0902,Aqua,MODIS,71,61.03,301.8,15.3,D,0
21.6176,82.9197,310.7,1.8,1.3,2024-12-15,0902,Aqua,MODIS,59,61.03,299.5,11.2,D,0
21.5461,82.1846,318.6,1.6,1.2,2024-12-15,0902,Aqua,MODIS,73,61.03,301.6,21.7,D,0
21.6955,83.1923,312.3,1.9,1.3,2024-12-15,0902,Aqua,MODIS,56,61.03,299,16,D,0
21.6935,83.1745,312.9,1.9,1.3,2024-12-15,0902,Aqua,MODIS,62,61.03,300.6,17.3,D,0
21.6487,82.6792,339.6,1.7,1.3,2024-12-15,0902,Aqua,MODIS,90,61.03,301.5,81.6,D,0
21.6601,82.6777,331,1.7,1.3,2024-12-15,0902,Aqua,MODIS,85,61.03,302.1,54.2,D,0
21.6582,82.6615,313.6,1.7,1.3,2024-12-15,0902,Aqua,MODIS,65,61.03,301.3,13.3,D,0
22.1695,81.935,313.5,1.6,1.2,2024-12-15,0902,Aqua,MODIS,50,61.03,301.4,10.4,D,0
21.7386,82.9667,311.6,1.8,1.3,2024-12-15,0902,Aqua,MODIS,35,61.03,301,13.2,D,0
21.3665,79.891,315.7,1.2,1.1,2024-12-15,0902,Aqua,MODIS,66,61.03,303.1,9.6,D,0
23.4413,73.5122,316.3,1.3,1.1,2024-12-15,0902,Aqua,MODIS,67,61.03,301.5,13.8,D,0
21.7596,82.5536,310.8,1.7,1.3,2024-12-15,0902,Aqua,MODIS,60,61.03,300.2,10.7,D,0
21.6292,81.0828,313.6,1.3,1.2,2024-12-15,0902,Aqua,MODIS,63,61.03,302.6,8.3,D,0
21.8293,82.6596,313,1.7,1.3,2024-12-15,0902,Aqua,MODIS,65,61.03,300.4,14.7,D,0
21.725,81.778,312,1.5,1.2,2024-12-15,0902,Aqua,MODIS,60,61.03,300.8,10.5,D,0
21.8405,82.4617,316.8,1.7,1.3,2024-12-15,0902,Aqua,MODIS,64,61.03,301.1,17.7,D,0
21.8329,82.3987,314.9,1.7,1.3,2024-12-15,0902,Aqua,MODIS,28,61.03,299.9,13,D,0
21.7745,81.9168,313.3,1.5,1.2,2024-12-15,0902,Aqua,MODIS,60,61.03,300.9,12,D,0
21.8425,82.4706,317.2,1.7,1.3,2024-12-15,0902,Aqua,MODIS,72,61.03,301.3,18.3,D,0
21.8354,82.4074,313.9,1.7,1.3,2024-12-15,0902,Aqua,MODIS,42,61.03,299.6,11.7,D,0
21.5964,80.4025,312.5,1.2,1.1,2024-12-15,0902,Aqua,MODIS,60,61.03,302.3,8.2,D,0
21.8646,82.5654,315.7,1.7,1.3,2024-12-15,0902,Aqua,MODIS,70,61.03,300,19.2,D,0
21.8628,82.5493,313,1.7,1.3,2024-12-15,0902,Aqua,MODIS,65,61.03,300.7,14.4,D,0
23.0465,78.6133,316.6,1.1,1,2024-12-15,0902,Aqua,MODIS,65,61.03,302.1,9.1,D,0
22.8863,77.7182,311.3,1,1,2024-12-15,0902,Aqua,MODIS,55,61.03,300.1,6.3,D,0
22.9884,77.412,316.1,1,1,2024-12-15,0902,Aqua,MODIS,68,61.03,302.1,9.8,D,0
23.0381,79.2439,320.8,1.1,1.1,2024-12-15,0902,Aqua,MODIS,75,61.03,300.7,16.2,D,0
23.0395,79.2546,313.7,1.1,1.1,2024-12-15,0902,Aqua,MODIS,64,61.03,300.3,8.9,D,0
22.9438,79.2209,314.7,1.1,1.1,2024-12-15,0902,Aqua,MODIS,65,61.03,301.7,9.2,D,0
22.3628,79.1448,314.3,1.1,1,2024-12-15,0902,Aqua,MODIS,65,61.03,303.4,7.5,D,0
21.1057,72.6413,315.5,1.6,1.2,2024-12-15,0902,Aqua,MODIS,0,61.03,304.7,13.8,D,2
22.1628,81.5147,314.9,1.5,1.2,2024-12-15,0902,Aqua,MODIS,69,61.03,301.9,13,D,0
21.9025,82.4951,317.2,1.7,1.3,2024-12-15,0902,Aqua,MODIS,72,61.03,300.6,21.4,D,0
21.8877,82.3686,315.9,1.7,1.3,2024-12-15,0902,Aqua,MODIS,70,61.03,299.7,17,D,0
21.9212,82.364,312.2,1.7,1.3,2024-12-15,0902,Aqua,MODIS,47,61.03,300.6,10.9,D,0
21.9222,82.3743,312.2,1.7,1.3,2024-12-15,0902,Aqua,MODIS,63,61.03,300.2,11.3,D,0
25.3693,84.0145,308.1,2.5,1.5,2024-12-15,0903,Aqua,MODIS,56,61.03,295.6,15.5,D,0
25.3499,83.6662,306.2,2.3,1.5,2024-12-15,0903,Aqua,MODIS,47,61.03,295.4,11.2,D,0
25.3351,83.3801,308.1,2.2,1.4,2024-12-15,0903,Aqua,MODIS,56,61.03,296.7,11.3,D,0
25.4361,84.007,308.4,2.5,1.5,2024-12-15,0903,Aqua,MODIS,57,61.03,296.1,17.2,D,0
25.3881,83.3954,309.4,2.2,1.4,2024-12-15,0903,Aqua,MODIS,60,61.03,297.6,12.5,D,0
26.2436,81.3829,308.6,1.6,1.3,2024-12-15,0903,Aqua,MODIS,57,61.03,296.8,9.8,D,0
25.3279,73.2179,318.5,1.3,1.1,2024-12-15,0903,Aqua,MODIS,43,61.03,304.9,11.7,D,0
25.3316,73.2229,325.1,1.3,1.1,2024-12-15,0903,Aqua,MODIS,78,61.03,304.5,20.7,D,0
25.3296,73.2109,321.1,1.3,1.1,2024-12-15,0903,Aqua,MODIS,64,61.03,305.7,15,D,0
26.5256,72.8549,319.1,1.3,1.1,2024-12-15,0903,Aqua,MODIS,69,61.03,303.3,14.2,D,0
27.999,80.3452,307.5,1.5,1.2,2024-12-15,0903,Aqua,MODIS,56,61.03,294.7,8.8,D,0
27.952,79.9474,305.3,1.4,1.2,2024-12-15,0903,Aqua,MODIS,55,61.03,295,6.5,D,0
28.0862,80.5839,307.3,1.5,1.2,2024-12-15,0903,Aqua,MODIS,63,61.03,295.7,9.1,D,0
28.0845,80.5687,310.1,1.5,1.2,2024-12-15,0903,Aqua,MODIS,68,61.03,295.9,13,D,0
28.0258,80.0572,306.4,1.4,1.2,2024-12-15,0903,Aqua,MODIS,59,61.03,295.6,8.4,D,0
28.1101,80.5748,305.8,1.5,1.2,2024-12-15,0903,Aqua,MODIS,60,61.03,295.6,7.6,D,0
28.2038,79.8347,305.7,1.4,1.2,2024-12-15,0903,Aqua,MODIS,58,61.03,295.4,7,D,0
27.7531,76.2499,310.1,1,1,2024-12-15,0903,Aqua,MODIS,58,61.03,297.5,5.7,D,0
27.7517,76.24,325.9,1,1,2024-12-15,0903,Aqua,MODIS,82,61.03,298.7,20.4,D,0
27.7619,76.2483,308.3,1,1,2024-12-15,0903,Aqua,MODIS,52,61.03,296.7,4.4,D,0
27.7605,76.2384,326.7,1,1,2024-12-15,0903,Aqua,MODIS,83,61.03,296.2,21.2,D,0
28.0993,77.7664,307.2,1.1,1,2024-12-15,0903,Aqua,MODIS,60,61.03,295,6.3,D,0
27.3305,72.2545,312.6,1.3,1.1,2024-12-15,0903,Aqua,MODIS,48,61.03,302.5,7,D,0
28.1621,77.4123,306.8,1.1,1,2024-12-15,0903,Aqua,MODIS,58,61.03,294.5,5.9,D,0
27.3857,72.2155,322.8,1.3,1.1,2024-12-15,0903,Aqua,MODIS,70,61.03,301.3,18.6,D,0
30.9716,78.4508,316.3,1.3,1.1,2024-12-15,0904,Aqua,MODIS,77,61.03,290.4,21.3,D,0
29.2514,78.9747,309.2,1.3,1.1,2024-12-15,0904,Aqua,MODIS,68,61.03,296.2,8.6,D,0
29.0972,77.6633,305.7,1.1,1,2024-12-15,0904,Aqua,MODIS,56,61.03,293.9,5.6,D,0
29.178,77.7904,304.2,1.1,1.1,2024-12-15,0904,Aqua,MODIS,53,61.03,293.5,5.3,D,0
29.3422,77.2794,304.8,1.1,1,2024-12-15,0904,Aqua,MODIS,54,61.03,293.8,5,D,0
29.4271,77.7818,304.8,1.1,1.1,2024-12-15,0904,Aqua,MODIS,56,61.03,294.2,5.2,D,0
29.4415,77.6252,304.9,1.1,1,2024-12-15,0904,Aqua,MODIS,57,61.03,293.3,5.4,D,0
29.4194,77.1724,307.1,1.1,1,2024-12-15,0904,Aqua,MODIS,61,61.03,295,5.9,D,0
29.6069,78.4741,307.6,1.2,1.1,2024-12-15,0904,Aqua,MODIS,66,61.03,295.4,7,D,0
29.4808,77.4943,309.7,1.1,1,2024-12-15,0904,Aqua,MODIS,67,61.03,293.7,8.9,D,0
29.6101,78.4667,306.4,1.2,1.1,2024-12-15,0904,Aqua,MODIS,63,61.03,295.3,5.9,D,0
29.5206,77.5937,304.6,1.1,1,2024-12-15,0904,Aqua,MODIS,56,61.03,294,5.2,D,2
29.588,77.6049,303.1,1.1,1,2024-12-15,0904,Aqua,MODIS,50,61.03,293,4.7,D,0
29.5866,77.5937,303.6,1.1,1,2024-12-15,0904,Aqua,MODIS,53,61.03,292.6,4.9,D,0
29.8183,79.2051,305.4,1.3,1.1,2024-12-15,0904,Aqua,MODIS,61,61.03,294.6,8.2,D,0
29.961,79.7412,303.9,1.4,1.2,2024-12-15,0904,Aqua,MODIS,57,61.03,291.9,7.6,D,0
29.7402,77.5778,305.4,1.1,1,2024-12-15,0904,Aqua,MODIS,60,61.03,292.4,6.3,D,0
30.0719,80.1581,324.9,1.5,1.2,2024-12-15,0904,Aqua,MODIS,83,61.03,289.4,44.4,D,0
30.0705,80.1455,300.8,1.5,1.2,2024-12-15,0904,Aqua,MODIS,38,61.03,288.5,8.3,D,0
29.8269,78.0295,305.9,1.2,1.1,2024-12-15,0904,Aqua,MODIS,62,61.03,294.1,6,D,0
30.0747,80.1535,322.9,1.5,1.2,2024-12-15,0904,Aqua,MODIS,82,61.03,289.3,38.1,D,0
29.8322,78.0349,304.5,1.2,1.1,2024-12-15,0904,Aqua,MODIS,59,61.03,293.8,5.5,D,0
29.7819,77.4854,306.2,1.1,1,2024-12-15,0904,Aqua,MODIS,62,61.03,292.4,6.9,D,0
29.7344,75.7757,308.3,1,1,2024-12-15,0904,Aqua,MODIS,63,61.03,294.8,6.7,D,0
30.3572,78.2513,313.9,1.2,1.1,2024-12-15,0904,Aqua,MODIS,74,61.03,293.7,15.6,D,0
30.5153,78.9844,308,1.3,1.1,2024-12-15,0904,Aqua,MODIS,66,61.03,290.7,13.2,D,0
30.7459,77.2563,302.4,1.1,1,2024-12-15,0904,Aqua,MODIS,30,61.03,291,4.2,D,0
30.9729,78.4621,304.3,1.3,1.1,2024-12-15,0904,Aqua,MODIS,47,61.03,288.1,9.1,D,0
30.3766,74.0668,310.7,1,1,2024-12-15,0904,Aqua,MODIS,66,61.03,300.2,6.1,D,0
31.0777,78.2193,320,1.2,1.1,2024-12-15,0904,Aqua,MODIS,75,61.03,302.5,23.4,D,0
31.1196,77.5104,324.7,1.1,1.1,2024-12-15,0904,Aqua,MODIS,83,61.03,301.8,25.1,D,0
31.1182,77.4991,320.1,1.1,1.1,2024-12-15,0904,Aqua,MODIS,80,61.03,300.4,19.1,D,0
30.8523,75.4661,323.5,1,1,2024-12-15,0904,Aqua,MODIS,81,61.03,297,19.3,D,0
31.2735,77.5756,302.1,1.1,1.1,2024-12-15,0904,Aqua,MODIS,43,61.03,291.1,7.1,D,0
31.3107,77.7983,312.5,1.2,1.1,2024-12-15,0904,Aqua,MODIS,70,61.03,288.6,14.7,D,0
31.6183,77.5475,303.9,1.2,1.1,2024-12-15,0904,Aqua,MODIS,39,61.03,285,9.3,D,0
31.3378,75.2395,302.6,1,1,2024-12-15,0904,Aqua,MODIS,53,61.03,290.1,4.9,D,0
31.7403,77.2519,318.2,1.1,1.1,2024-12-15,0904,Aqua,MODIS,78,61.03,286.7,18.7,D,0
31.7913,77.4616,304.9,1.1,1.1,2024-12-15,0904,Aqua,MODIS,55,61.03,287.1,8.7,D,0
31.6581,76.1473,336.9,1,1,2024-12-15,0904,Aqua,MODIS,90,61.03,282.5,41.7,D,0
32.0036,77.4606,300.8,1.2,1.1,2024-12-15,0904,Aqua,MODIS,31,61.03,271.5,8.9,D,0
32.5338,76.1502,305.1,1,1,2024-12-15,0905,Aqua,MODIS,46,61.03,279.7,9.1,D,0
32.4996,76.3044,326.4,1.1,1,2024-12-15,0905,Aqua,MODIS,84,61.03,275.2,28.7,D,0
32.4734,76.245,321.7,1.1,1,2024-12-15,0905,Aqua,MODIS,81,61.03,277.9,23.3,D,0
15.8885,75.1011,301.6,1.1,1,2024-12-15,1633,Terra,MODIS,43,61.03,288.3,6.4,N,0
16.1544,75.7834,312.6,1.2,1.1,2024-12-15,1633,Terra,MODIS,85,61.03,288.5,16.1,N,0
16.1588,75.7875,300.5,1.2,1.1,2024-12-15,1633,Terra,MODIS,28,61.03,288.1,6.5,N,0
16.1575,75.7766,302.2,1.2,1.1,2024-12-15,1633,Terra,MODIS,47,61.03,289.4,7.1,N,0
16.247,75.2292,312,1.1,1.1,2024-12-15,1633,Terra,MODIS,84,61.03,288.1,14.6,N,0
16.2456,75.2189,308.7,1.1,1.1,2024-12-15,1633,Terra,MODIS,75,61.03,288.5,11.8,N,0
16.3028,75.4701,300.7,1.2,1.1,2024-12-15,1633,Terra,MODIS,32,61.03,288.9,6.6,N,0
16.3152,75.1924,320.9,1.1,1.1,2024-12-15,1633,Terra,MODIS,100,61.03,288.3,24.3,N,0
16.4328,75.3925,328.5,1.2,1.1,2024-12-15,1633,Terra,MODIS,100,61.03,288.9,35,N,0
16.6135,75.0214,306.7,1.1,1.1,2024-12-15,1633,Terra,MODIS,69,61.03,287.6,10.9,N,0
16.5853,74.7289,306.6,1.1,1,2024-12-15,1633,Terra,MODIS,68,61.03,288,9.6,N,0
16.614,74.7348,308.9,1.1,1,2024-12-15,1633,Terra,MODIS,76,61.03,287.3,11.7,N,0
16.6127,74.7249,306,1.1,1,2024-12-15,1633,Terra,MODIS,67,61.03,287.1,9.4,N,0
16.9253,74.5148,320.9,1.1,1,2024-12-15,1633,Terra,MODIS,100,61.03,288.2,22.9,N,0
16.9656,74.3995,310.6,1.1,1,2024-12-15,1633,Terra,MODIS,80,61.03,286.9,13,N,0
14.8434,75.6722,344.9,1.1,1.1,2024-12-15,1633,Terra,MODIS,100,61.03,292,64.9,N,0
15.7754,74.9968,311.4,1.1,1,2024-12-15,1633,Terra,MODIS,82,61.03,289.7,12.4,N,0
